MonthlyHour,Type,Amount,SenderBalance,ReceiverBalance,isFraud
306,CASH_IN,79799.59,5073472.94,959141.26,0
44,TRANSFER,388559.25,0.0,686720.64,0
272,TRANSFER,580673.57,580673.57,0.0,1
400,DEBIT,4220.96,164496.81,4127848.4,0
185,CASH_OUT,489111.71,489111.71,0.0,1
374,DEBIT,1520.92,10228.0,398519.23,0
348,DEBIT,4544.4,16195.25,7539711.78,0
681,TRANSFER,807466.16,807466.16,0.0,1
159,PAYMENT,6666.24,200829.58,0.0,0
179,PAYMENT,15935.07,21516.0,0.0,0
8,DEBIT,9097.88,0.0,178652.61,0
212,CASH_IN,79000.55,45.0,0.0,0
379,PAYMENT,3353.11,16416.0,0.0,0
140,CASH_OUT,2344.88,0.0,136538.0,0
440,TRANSFER,1912961.16,1912961.16,0.0,1
358,TRANSFER,361877.28,361877.28,0.0,1
10,CASH_OUT,34061.22,0.0,164490.96,0
141,CASH_OUT,455372.54,455372.54,316179.07,1
403,PAYMENT,1819.95,300521.0,0.0,0
202,PAYMENT,6700.68,4395.0,0.0,0
123,CASH_OUT,6351930.74,6351930.74,475618.0,1
400,CASH_IN,159901.72,11804.0,65764.84,0
232,CASH_IN,191605.99,45649.0,539506.02,0
377,TRANSFER,1203347.86,328.0,2091075.11,0
142,DEBIT,753.92,114464.0,16036187.35,0
40,PAYMENT,5837.96,27257.88,0.0,0
375,TRANSFER,605178.95,0.0,4356312.21,0
44,DEBIT,9047.85,205.0,41781.71,0
290,TRANSFER,1454356.81,1454356.81,0.0,1
8,CASH_IN,110218.27,7211420.08,804917.87,0
132,TRANSFER,2573857.66,69911.0,3918598.87,0
188,CASH_IN,154937.99,6319.0,0.0,0
43,TRANSFER,1302124.0,21596.0,37397.0,0
354,PAYMENT,22053.46,0.0,0.0,0
301,CASH_IN,238370.29,14625.0,0.0,0
258,DEBIT,2449.94,0.0,828227.23,0
183,TRANSFER,2361155.48,0.0,3605271.42,0
408,DEBIT,565.34,11347.0,2484522.98,0
406,PAYMENT,20220.94,229.0,0.0,0
131,PAYMENT,5561.95,0.0,0.0,0
687,CASH_OUT,342623.02,184017.0,0.0,0
177,TRANSFER,173546.24,0.0,1573729.91,0
129,TRANSFER,83430.56,0.0,300527.17,0
537,TRANSFER,266546.68,266546.68,0.0,1
332,CASH_OUT,126514.19,624.94,2364979.73,0
235,CASH_OUT,164936.42,20409.0,105351.15,0
400,DEBIT,1156.48,70300.0,441019.17,0
335,PAYMENT,5623.44,20403.0,0.0,0
325,CASH_IN,375330.55,49831.0,272645.48,0
9,CASH_IN,509341.14,1521727.8,1019997.77,0
13,DEBIT,125.68,65836.0,1859776.26,0
485,CASH_OUT,471906.6,471906.6,5930.71,1
48,PAYMENT,7666.64,11615.0,0.0,0
373,DEBIT,4358.69,312302.0,70392.55,0
311,CASH_OUT,1275236.3,1275236.3,10656.62,1
135,TRANSFER,82429.88,0.0,829899.42,0
16,PAYMENT,14723.87,0.0,0.0,0
310,CASH_OUT,87829.49,0.0,756758.01,0
20,PAYMENT,3675.6,0.0,0.0,0
133,TRANSFER,638951.74,0.0,3177523.22,0
335,CASH_OUT,1495203.8,1495203.8,0.0,1
305,TRANSFER,2321633.57,2321633.57,0.0,1
19,PAYMENT,14530.93,208101.27,0.0,0
13,PAYMENT,20058.94,2543.0,0.0,0
308,DEBIT,3054.19,11336.0,6964.63,0
206,TRANSFER,14206.82,14206.82,0.0,1
156,CASH_OUT,137925.01,0.0,3557136.96,0
155,PAYMENT,13528.48,0.0,0.0,0
530,CASH_OUT,387773.97,387773.97,34606.86,1
18,TRANSFER,81721.82,107907.33,507954.99,0
354,PAYMENT,6671.94,15493.0,0.0,0
523,TRANSFER,4623764.68,4623764.68,0.0,1
175,TRANSFER,895565.06,895565.06,0.0,1
353,CASH_OUT,158388.78,0.0,731314.63,0
727,TRANSFER,6377401.2,6377401.2,0.0,1
237,PAYMENT,7516.23,85464.2,0.0,0
674,TRANSFER,3288377.47,3288377.47,0.0,1
10,TRANSFER,120108.97,0.0,259486.49,0
443,CASH_OUT,43159.0,43159.0,0.0,1
108,TRANSFER,7060216.94,7060216.94,0.0,1
58,TRANSFER,1789155.73,1789155.73,0.0,1
210,DEBIT,1273.43,0.0,736355.97,0
213,CASH_OUT,188658.45,188658.45,0.0,1
592,TRANSFER,157272.13,157272.13,0.0,1
307,CASH_IN,293452.44,39815.0,200925.63,0
7,DEBIT,3168.21,702.0,7550.03,0
154,TRANSFER,664857.06,0.0,2805869.39,0
8,CASH_OUT,1996.17,1996.17,2559.74,1
207,CASH_IN,9298.48,69363.0,49956.0,0
163,TRANSFER,571725.25,0.0,2085884.61,0
82,TRANSFER,45077.1,45077.1,0.0,1
376,TRANSFER,449032.97,449032.97,0.0,1
393,TRANSFER,1723033.91,0.0,5401237.64,0
732,CASH_OUT,59677.48,59677.48,2249904.97,1
354,DEBIT,4063.84,36595.0,64787.26,0
155,TRANSFER,99629.18,0.0,483481.4,0
437,TRANSFER,207801.38,207801.38,0.0,1
134,PAYMENT,15024.9,422418.0,0.0,0
182,PAYMENT,6057.0,99177.0,0.0,0
212,TRANSFER,704328.29,704328.29,0.0,1
207,PAYMENT,11637.8,131552.36,0.0,0
36,CASH_OUT,101568.61,0.0,2683580.05,0
328,CASH_IN,245456.82,11293.0,0.0,0
401,CASH_IN,317757.14,912791.52,596511.44,0
105,CASH_OUT,216351.05,216351.05,0.0,1
584,CASH_OUT,597806.2,597806.2,0.0,1
179,CASH_IN,180641.43,199364.0,775510.91,0
352,CASH_IN,240616.41,330109.0,78300.02,0
181,PAYMENT,2165.46,120535.0,0.0,0
547,TRANSFER,1139983.15,1139983.15,0.0,1
555,CASH_OUT,1235544.92,1235544.92,1981608.99,1
227,CASH_IN,394626.6,60861.0,4802621.81,0
353,DEBIT,3488.99,31637.0,1469633.21,0
200,TRANSFER,7482670.24,7482670.24,0.0,1
133,DEBIT,450.47,100.0,11082.0,0
522,TRANSFER,162275.91,0.0,2537549.2,0
723,CASH_OUT,138373.64,138373.64,125028.17,1
357,PAYMENT,32864.44,0.0,0.0,0
514,CASH_OUT,10000000.0,10000000.0,0.0,1
280,PAYMENT,7030.89,0.0,0.0,0
713,CASH_OUT,108779.53,108779.53,0.0,1
435,TRANSFER,365332.78,365332.78,0.0,1
287,CASH_OUT,223730.4,223730.4,3375498.7,1
181,TRANSFER,220832.83,0.0,9662668.55,0
499,TRANSFER,43308.07,43308.07,0.0,1
9,TRANSFER,556218.01,556218.01,0.0,1
15,CASH_OUT,87153.05,433344.17,253338.65,0
207,CASH_OUT,3315.76,48074.34,3891534.66,0
134,TRANSFER,178047.29,0.0,340203.23,0
378,TRANSFER,803444.83,549409.0,138767.48,0
83,CASH_OUT,2498370.12,2498370.12,2343446.74,1
402,PAYMENT,33898.43,0.0,0.0,0
398,DEBIT,5131.47,0.0,231141.21,0
284,CASH_OUT,27230.41,20426.0,929491.89,0
211,TRANSFER,55920.39,55920.39,0.0,1
303,CASH_IN,135998.38,7361176.63,212600.3,0
398,TRANSFER,31334.57,31334.57,0.0,1
252,PAYMENT,7707.04,0.0,0.0,0
372,DEBIT,4402.91,5629.0,302299.53,0
34,CASH_OUT,125978.62,914.0,17088.59,0
190,DEBIT,1447.35,50707.0,3010494.46,0
207,TRANSFER,456631.01,1458.0,12294314.08,0
139,CASH_IN,278596.34,1200239.25,281458.44,0
595,TRANSFER,2209035.37,2209035.37,0.0,1
14,CASH_IN,491996.85,100934.0,82591.07,0
225,TRANSFER,274821.83,0.0,772647.33,0
137,CASH_IN,23905.48,3263029.18,1556814.9,0
16,TRANSFER,642710.69,0.0,1002703.26,0
121,DEBIT,2067.33,136888.0,4268878.94,0
162,CASH_OUT,152483.66,21132.0,26062.3,0
134,CASH_IN,165988.77,9147.0,803323.83,0
38,CASH_OUT,322543.73,0.0,736997.62,0
92,CASH_OUT,19742.71,19742.71,2098671.68,1
153,CASH_OUT,115535.52,115535.52,0.0,1
135,CASH_IN,100030.22,3704309.02,561516.34,0
186,TRANSFER,8142605.46,8142605.46,0.0,1
402,PAYMENT,14561.43,60541.0,0.0,0
177,PAYMENT,6230.63,12972.0,0.0,0
139,CASH_OUT,338541.51,80293.0,136507.01,0
526,TRANSFER,200008.33,200008.33,0.0,1
211,PAYMENT,19993.22,0.0,0.0,0
295,CASH_OUT,172344.3,172344.3,0.0,1
349,TRANSFER,80800.21,80800.21,0.0,1
359,DEBIT,4857.04,36690.22,241576.36,0
158,TRANSFER,572567.69,1627.0,4147249.49,0
323,DEBIT,10836.41,10121.0,88568.9,0
140,TRANSFER,444164.75,57303.21,4588147.88,0
388,TRANSFER,5658123.36,5658123.36,0.0,1
330,CASH_OUT,120671.31,0.0,225510.48,0
502,CASH_OUT,669536.75,669536.75,178669.97,1
206,CASH_IN,131421.82,6569009.58,454262.24,0
351,CASH_IN,408192.56,19384.0,246853.32,0
353,TRANSFER,836594.6,0.0,1213954.94,0
388,TRANSFER,126848.63,126848.63,0.0,1
196,TRANSFER,1221900.21,1221900.21,0.0,1
355,TRANSFER,1926216.64,51702.0,1402913.82,0
277,DEBIT,1689.71,107598.0,327853.73,0
363,CASH_OUT,6513531.58,6513531.58,0.0,1
238,DEBIT,4437.56,3705.0,320559.71,0
594,PAYMENT,4549.79,0.0,0.0,0
204,CASH_IN,560553.86,61348.0,0.0,0
198,TRANSFER,18471.55,18471.55,0.0,1
182,TRANSFER,952553.45,737.0,0.0,0
43,TRANSFER,522092.73,0.0,990415.78,0
236,CASH_OUT,63361.46,0.0,148664.12,0
405,CASH_IN,84264.99,25586088.91,237804.76,0
154,CASH_OUT,442722.01,442722.01,90335.5,1
135,CASH_OUT,317118.01,8096.0,8360737.57,0
705,TRANSFER,404394.04,404394.04,0.0,1
132,TRANSFER,1688549.69,0.0,3798819.06,0
384,CASH_OUT,136903.9,136903.9,381491.83,1
352,PAYMENT,21376.98,30402.0,0.0,0
380,TRANSFER,3070709.95,3070709.95,0.0,1
523,CASH_OUT,2135320.18,2135320.18,333330.67,1
656,CASH_IN,14867.55,5110.0,0.0,0
183,DEBIT,409.81,40549.0,20610.0,0
136,TRANSFER,1406594.78,19784.0,2703927.49,0
372,TRANSFER,299172.82,299172.82,0.0,1
309,PAYMENT,44078.2,23637.0,0.0,0
258,DEBIT,5729.09,12985.0,1163703.09,0
190,DEBIT,830.01,92159.0,7460527.69,0
43,DEBIT,9303.31,20007.0,1170937.64,0
551,DEBIT,1223.61,73444.0,261423.57,0
373,DEBIT,4284.68,20442.0,5686.3,0
183,CASH_OUT,1503297.45,1503297.45,2521233.1,1
325,PAYMENT,11510.97,0.0,0.0,0
283,CASH_IN,295476.76,1613653.13,1162220.47,0
181,TRANSFER,273492.5,15961.0,728790.4,0
382,PAYMENT,2209.52,11162.0,0.0,0
601,CASH_IN,232771.52,3269005.7,1142988.57,0
253,TRANSFER,109799.15,0.0,15436617.58,0
300,CASH_IN,20162.73,10250.0,0.0,0
134,CASH_IN,220888.41,1605530.93,1418018.73,0
36,PAYMENT,18364.16,10323.0,0.0,0
231,CASH_IN,47842.05,8952644.07,1087431.36,0
629,TRANSFER,7922.98,7922.98,0.0,1
714,DEBIT,3070.64,23.0,53081.8,0
712,TRANSFER,367207.98,367207.98,0.0,1
311,DEBIT,1120.77,11370.0,521229.66,0
131,TRANSFER,496680.85,0.0,6858867.29,0
298,CASH_OUT,481781.09,20749.0,0.0,0
303,TRANSFER,84853.52,99242.0,0.0,0
234,CASH_OUT,153769.64,1338.0,797861.34,0
276,CASH_IN,215445.29,570.0,0.0,0
130,DEBIT,3315.83,0.0,283090.75,0
37,DEBIT,4640.43,21048.0,1502617.35,0
139,PAYMENT,3076.37,0.0,0.0,0
400,DEBIT,844.55,1493.0,122106.27,0
496,CASH_OUT,93201.83,0.0,109347.79,0
692,CASH_IN,54022.4,2932288.51,1531138.91,0
140,TRANSFER,240292.92,0.0,726305.9,0
341,TRANSFER,3011102.29,3011102.29,0.0,1
136,DEBIT,668.29,145461.0,1477991.85,0
380,PAYMENT,37295.95,0.0,0.0,0
9,CASH_OUT,86240.29,105629.61,1601707.24,0
15,PAYMENT,4131.31,414716.28,0.0,0
43,CASH_IN,32634.56,12624102.3,560670.93,0
323,CASH_OUT,371178.3,195.0,0.0,0
253,CASH_OUT,27786.18,72398.0,210039.93,0
44,PAYMENT,3181.48,0.0,0.0,0
178,DEBIT,7943.64,94140.0,1160088.67,0
688,CASH_OUT,64864.7,332314.0,826947.05,0
34,TRANSFER,1016540.35,1016540.35,0.0,1
140,DEBIT,3393.03,52667.0,1715204.31,0
370,TRANSFER,1706128.71,0.0,5495077.63,0
402,DEBIT,669.35,0.0,238111.97,0
158,PAYMENT,2874.4,1479.0,0.0,0
497,CASH_OUT,918087.96,918087.96,322224.88,1
446,CASH_OUT,7782452.17,7782452.17,0.0,1
359,DEBIT,2428.49,107797.73,59227.92,0
257,PAYMENT,2324.12,0.0,0.0,0
404,CASH_OUT,348790.71,0.0,2508455.42,0
297,CASH_OUT,105571.22,0.0,5189247.71,0
178,TRANSFER,971192.68,11442.0,362667.6,0
402,CASH_OUT,4257337.62,4257337.62,3108.24,1
163,TRANSFER,409382.8,0.0,488610.25,0
175,TRANSFER,895565.06,895565.06,0.0,1
400,CASH_OUT,94043.2,0.0,15163549.16,0
188,CASH_OUT,39402.56,49849.0,548844.37,0
133,TRANSFER,212130.67,212130.67,0.0,1
303,PAYMENT,49003.28,72415.0,0.0,0
500,TRANSFER,930970.44,930970.44,0.0,1
358,TRANSFER,376059.27,376059.27,0.0,1
164,CASH_OUT,7004.85,0.0,44880.95,0
12,CASH_IN,133293.9,1000693.82,11249137.11,0
139,PAYMENT,4958.68,62013.0,0.0,0
373,DEBIT,15574.65,9994.0,3827351.59,0
232,CASH_OUT,147652.14,0.0,463338.92,0
208,CASH_OUT,304569.77,0.0,4050960.58,0
256,CASH_OUT,9811104.49,9811104.49,61469.05,1
308,CASH_OUT,134332.52,0.0,1617140.45,0
281,PAYMENT,16715.84,16833.0,0.0,0
45,DEBIT,399.67,67479.0,680895.53,0
710,TRANSFER,10000000.0,37418265.31,0.0,1
244,TRANSFER,4448598.93,4448598.93,0.0,1
324,DEBIT,3619.69,53939.0,1098401.14,0
226,PAYMENT,17994.78,0.0,0.0,0
93,CASH_OUT,315654.19,315654.19,0.0,1
321,TRANSFER,1541152.02,83182.0,587694.69,0
255,CASH_OUT,149184.13,162.0,5158865.94,0
261,TRANSFER,358159.13,358159.13,0.0,1
236,PAYMENT,4991.47,108245.1,0.0,0
326,CASH_OUT,47114.19,592.0,0.0,0
400,CASH_OUT,51113.0,51113.0,3442151.74,1
132,CASH_IN,55469.31,11668.0,203499.52,0
166,TRANSFER,761653.02,7712.35,2768048.94,0
356,CASH_IN,237361.66,20656.0,2960419.54,0
229,CASH_IN,290452.61,5497.0,7921090.0,0
405,CASH_OUT,385953.88,0.0,400242.13,0
336,DEBIT,2476.55,6052.0,3873815.84,0
44,CASH_IN,159265.84,303184.0,0.0,0
304,DEBIT,1947.3,79322.0,562860.19,0
471,TRANSFER,504344.93,504344.93,0.0,1
307,CASH_OUT,44597.94,61192.0,556171.64,0
230,PAYMENT,4681.58,26519.0,0.0,0
19,TRANSFER,533267.75,0.0,858043.48,0
300,TRANSFER,412926.28,0.0,3669150.28,0
690,TRANSFER,166891.51,166891.51,0.0,1
12,CASH_IN,210146.06,1285944.98,249111.66,0
210,DEBIT,421.95,102626.0,516011.08,0
287,TRANSFER,491847.47,491847.47,0.0,1
133,TRANSFER,528020.8,235176.0,137947.46,0
250,CASH_OUT,406973.66,330.0,64254.66,0
259,PAYMENT,12830.4,99457.0,0.0,0
398,PAYMENT,24286.97,944377.0,0.0,0
692,DEBIT,631.5,19732.0,33605.94,0
209,CASH_OUT,299682.06,0.0,1008026.96,0
347,CASH_IN,159925.15,15339718.91,229319.46,0
73,TRANSFER,684796.16,684796.16,0.0,1
36,DEBIT,2004.08,31249.0,431695.56,0
40,CASH_IN,79636.2,340659.0,10566150.61,0
537,CASH_OUT,127447.68,127447.68,1274456.97,1
301,DEBIT,3500.29,9214.0,3794742.49,0
329,DEBIT,5428.28,13766.0,4193540.13,0
147,TRANSFER,522343.83,522343.83,0.0,1
350,PAYMENT,7408.52,0.0,0.0,0
285,DEBIT,5003.42,20175.0,422287.69,0
41,TRANSFER,37846.05,689146.15,462334.08,0
6,TRANSFER,10565.0,10565.0,0.0,1
540,DEBIT,2391.02,15104.0,8357426.61,0
22,CASH_OUT,461509.86,461509.86,302583.81,1
310,TRANSFER,1868438.44,1868438.44,0.0,1
301,TRANSFER,260474.62,0.0,895730.55,0
379,TRANSFER,642657.6,173641.75,1126436.79,0
399,TRANSFER,1890055.8,0.0,7648700.32,0
20,CASH_IN,237408.81,7842035.72,4771165.88,0
382,PAYMENT,813.18,92292.52,0.0,0
334,DEBIT,6859.84,480.0,148105.5,0
239,PAYMENT,7139.91,0.0,0.0,0
324,CASH_IN,388936.88,24461.0,0.0,0
354,CASH_IN,123657.94,2943050.01,163950.04,0
20,DEBIT,3200.29,449725.28,1745742.07,0
110,TRANSFER,93732.16,93732.16,0.0,1
394,TRANSFER,201247.25,201247.25,0.0,1
326,TRANSFER,424962.9,424962.9,0.0,1
665,TRANSFER,454483.23,454483.23,0.0,1
400,CASH_OUT,436757.76,436757.76,0.0,1
158,TRANSFER,2118548.31,2118548.31,0.0,1
188,TRANSFER,538217.77,926.0,0.0,0
183,CASH_OUT,42733.66,20225.0,5263823.44,0
731,CASH_OUT,508929.61,508929.61,161576.15,1
351,PAYMENT,16207.06,177.0,0.0,0
691,TRANSFER,74299.07,0.0,219323.11,0
189,CASH_IN,34981.59,26918.0,0.0,0
256,DEBIT,27086.32,28262.0,906659.97,0
42,CASH_OUT,87163.68,21495.0,365536.43,0
143,TRANSFER,7068115.67,7068115.67,0.0,1
207,CASH_IN,157210.38,10494.0,68070.68,0
40,PAYMENT,5591.87,33072.0,0.0,0
544,CASH_OUT,348357.86,180.0,0.0,0
373,TRANSFER,590617.13,0.0,1522413.21,0
179,CASH_OUT,123789.3,10538.0,37331.27,0
392,TRANSFER,251832.96,251832.96,0.0,1
12,DEBIT,1356.66,228903.27,12893458.72,0
95,PAYMENT,4508.81,409507.0,0.0,0
330,PAYMENT,2630.31,0.0,0.0,0
661,TRANSFER,211171.61,0.0,2331493.59,0
304,PAYMENT,17642.81,183286.0,0.0,0
522,PAYMENT,14599.06,20644.0,0.0,0
485,CASH_OUT,53107.96,53107.96,9062662.62,1
263,DEBIT,5402.83,577.0,3031693.37,0
698,TRANSFER,10000000.0,12184556.65,0.0,1
653,TRANSFER,940957.88,940957.88,0.0,1
250,DEBIT,14494.93,20365.0,1726091.74,0
255,CASH_OUT,102273.45,0.0,5098366.47,0
303,PAYMENT,14897.27,956398.1,0.0,0
156,TRANSFER,79031.41,79031.41,0.0,1
300,CASH_OUT,267505.5,42452.0,0.0,0
142,CASH_OUT,32631.08,0.0,701802.39,0
164,TRANSFER,1191399.72,1191399.72,0.0,1
186,PAYMENT,3919.28,232394.76,0.0,0
687,PAYMENT,14756.11,0.0,0.0,0
164,CASH_IN,221900.59,185.0,0.0,0
157,TRANSFER,980079.99,582.0,615239.7,0
400,TRANSFER,2206406.87,0.0,11137561.11,0
12,CASH_IN,59794.4,1512841.19,656144.62,0
325,PAYMENT,26080.63,36088.0,0.0,0
11,CASH_OUT,318796.76,26077.0,0.0,0
736,TRANSFER,10000000.0,11314660.84,0.0,1
397,TRANSFER,249984.75,249984.75,0.0,1
205,TRANSFER,1399098.66,20278.0,0.0,0
437,CASH_OUT,4716.08,4716.08,551191.68,1
227,PAYMENT,8888.99,5548.0,0.0,0
212,TRANSFER,362988.52,362988.52,0.0,1
380,CASH_IN,60045.45,424922.97,1150155.38,0
330,TRANSFER,9198459.96,9198459.96,0.0,1
36,CASH_OUT,388773.18,0.0,4064079.18,0
35,DEBIT,4370.98,352780.77,1479689.93,0
12,TRANSFER,382632.98,0.0,1200757.17,0
403,TRANSFER,472116.92,178330.27,3384060.85,0
182,PAYMENT,21386.7,506956.87,0.0,0
42,CASH_IN,62299.84,64120.48,2567776.44,0
181,CASH_OUT,8327.88,32211.0,477030.48,0
145,TRANSFER,9467.62,9467.62,0.0,1
13,TRANSFER,408.0,408.0,0.0,1
479,PAYMENT,5515.62,19101.0,0.0,0
692,TRANSFER,2109967.47,2109967.47,0.0,1
260,CASH_OUT,172820.84,21593.0,751933.06,0
210,CASH_IN,76389.01,12662217.42,6110548.11,0
131,CASH_OUT,138690.89,119151.0,0.0,0
182,TRANSFER,1306540.2,0.0,1343438.9,0
241,TRANSFER,110344.11,110344.11,0.0,1
546,CASH_OUT,146992.57,55195.0,0.0,0
372,TRANSFER,5808702.44,0.0,5888984.08,0
379,CASH_OUT,178332.79,0.0,5325680.09,0
332,CASH_OUT,19226.25,19226.25,0.0,1
362,CASH_OUT,60314.32,60314.32,181574.4,1
425,TRANSFER,10000000.0,19585040.37,0.0,1
7,CASH_IN,240477.96,52267.72,349845.92,0
331,TRANSFER,420330.71,420330.71,0.0,1
402,PAYMENT,12129.46,0.0,0.0,0
134,DEBIT,2286.38,10484.0,586671.69,0
277,DEBIT,2584.91,0.0,5529999.3,0
187,CASH_OUT,60661.46,475.0,245555.38,0
327,CASH_IN,171567.47,153.0,32249.46,0
378,CASH_OUT,188064.6,0.0,1118437.6,0
404,DEBIT,360.78,1280.0,8518233.28,0
424,TRANSFER,1346264.61,1346264.61,0.0,1
207,CASH_OUT,240421.81,21579.0,0.0,0
399,CASH_OUT,11734.47,0.0,1961724.16,0
470,TRANSFER,864994.24,864994.24,0.0,1
184,TRANSFER,382944.82,32231.0,0.0,0
134,PAYMENT,17687.4,0.0,0.0,0
658,TRANSFER,24522.52,24522.52,0.0,1
329,PAYMENT,17785.5,11687.0,0.0,0
227,DEBIT,718.2,164876.18,126823.85,0
270,TRANSFER,757422.83,757422.83,0.0,1
341,CASH_OUT,414394.38,414394.38,900092.02,1
185,CASH_IN,271964.07,37721.0,0.0,0
372,DEBIT,506.72,21521.0,256758.27,0
9,CASH_IN,638974.9,72299.0,0.0,0
396,TRANSFER,448787.17,0.0,958245.5,0
424,TRANSFER,2772748.37,2772748.37,0.0,1
307,CASH_OUT,82085.62,0.0,4587496.1,0
576,TRANSFER,511389.5,511389.5,0.0,1
9,DEBIT,5368.57,61612.0,45673.0,0
185,CASH_IN,283017.5,998396.02,4797754.24,0
543,CASH_OUT,74436.56,74436.56,201151.33,1
482,TRANSFER,24382.08,24382.08,0.0,1
546,CASH_OUT,121043.29,11629.0,0.0,0
511,CASH_OUT,150929.12,150929.12,136233.24,1
474,TRANSFER,1499869.54,1499869.54,0.0,1
690,TRANSFER,912950.54,912950.54,0.0,1
253,TRANSFER,168455.76,168455.76,0.0,1
307,TRANSFER,680618.77,0.0,1390147.74,0
305,TRANSFER,2263365.1,0.0,4983539.12,0
10,CASH_IN,161888.7,190.0,634.0,0
228,CASH_IN,103381.21,4927696.13,10893649.9,0
381,CASH_OUT,219002.04,0.0,323255.47,0
510,CASH_OUT,550231.35,550231.35,919044.92,1
335,PAYMENT,28220.31,398860.19,0.0,0
399,CASH_OUT,233169.5,0.0,3902601.15,0
304,CASH_OUT,25049.3,0.0,1196374.16,0
283,CASH_IN,11410.89,4607450.37,119487.54,0
323,DEBIT,1366.52,251223.67,512514.68,0
213,DEBIT,406.23,42853.0,287706.19,0
401,DEBIT,4552.03,26782.0,1892971.55,0
252,PAYMENT,31827.61,16832.0,0.0,0
20,PAYMENT,11372.47,10570.0,0.0,0
164,CASH_IN,27617.48,539444.78,0.0,0
12,PAYMENT,10513.89,487554.0,0.0,0
155,TRANSFER,49372.94,49372.94,0.0,1
177,CASH_IN,295631.77,30115.0,3901031.52,0
274,CASH_OUT,137896.49,0.0,174432.03,0
212,PAYMENT,6647.74,82316.0,0.0,0
524,TRANSFER,213422.42,0.0,8205543.87,0
13,DEBIT,10955.09,122.0,5220868.34,0
576,TRANSFER,451399.66,451399.66,0.0,1
280,CASH_IN,394596.68,390.0,32019.41,0
257,CASH_IN,221581.04,160623.26,382782.36,0
179,CASH_OUT,114478.32,0.0,850166.63,0
407,TRANSFER,312955.14,312955.14,0.0,1
275,TRANSFER,369203.93,0.0,590769.32,0
189,TRANSFER,32830.82,32830.82,0.0,1
394,CASH_OUT,309099.58,0.0,718524.27,0
646,TRANSFER,10000000.0,30399045.08,0.0,1
146,TRANSFER,60516.53,60516.53,0.0,1
178,TRANSFER,219443.42,0.0,981069.77,0
187,TRANSFER,2044841.02,2044841.02,0.0,1
275,CASH_OUT,213515.6,0.0,1014923.97,0
560,TRANSFER,91655.26,91655.26,0.0,1
583,CASH_OUT,1583.28,1583.28,826666.86,1
343,CASH_OUT,802417.45,802417.45,49645.31,1
403,DEBIT,3103.62,9931.0,1605918.36,0
184,CASH_OUT,60519.74,60519.74,54295.32,1
107,CASH_OUT,1299860.86,1299860.86,0.0,1
259,PAYMENT,4600.53,0.0,0.0,0
16,CASH_OUT,431925.11,37528.0,8739.77,0
398,CASH_IN,60970.78,6796514.68,576499.42,0
307,PAYMENT,39505.34,0.0,0.0,0
18,CASH_OUT,36964.11,335059.98,838021.11,0
645,CASH_OUT,1576874.04,1576874.04,0.0,1
182,PAYMENT,39004.83,0.0,0.0,0
211,TRANSFER,1330802.24,1330802.24,0.0,1
305,DEBIT,869.81,6487.0,870299.09,0
281,PAYMENT,2983.14,707278.86,0.0,0
351,TRANSFER,568592.14,117168.0,134124.89,0
188,PAYMENT,11746.98,0.0,0.0,0
196,CASH_OUT,436035.29,436035.29,0.0,1
285,TRANSFER,1217192.55,0.0,8016128.31,0
186,CASH_OUT,220127.79,43093.74,0.0,0
353,PAYMENT,17206.74,588618.04,0.0,0
230,CASH_OUT,16025.57,0.0,1471117.2,0
14,CASH_OUT,526425.83,0.0,848634.05,0
348,PAYMENT,12793.06,1082.0,0.0,0
306,CASH_IN,172834.68,122932.0,954336.04,0
226,CASH_IN,351768.85,204963.26,412851.64,0
380,CASH_OUT,49076.27,49076.27,863127.8,1
467,TRANSFER,5937.19,5937.19,0.0,1
234,DEBIT,349.23,183749.28,206955.56,0
54,TRANSFER,438224.6,438224.6,0.0,1
231,PAYMENT,6104.45,0.0,0.0,0
182,CASH_OUT,168224.6,0.0,8874975.81,0
155,CASH_OUT,956674.74,25551.0,28481.16,0
529,CASH_OUT,1399724.98,1399724.98,440633.99,1
284,CASH_OUT,188289.98,0.0,1141830.37,0
170,TRANSFER,147649.37,147649.37,0.0,1
324,CASH_OUT,274148.13,101988.0,5219.63,0
374,CASH_IN,160810.11,51659.0,46957.76,0
719,CASH_OUT,1842163.57,1842163.57,446897.67,1
393,CASH_OUT,60126.08,1556.0,139504.49,0
261,PAYMENT,3318.04,119551.0,0.0,0
137,CASH_IN,183454.42,3403541.56,297018.49,0
229,CASH_OUT,154936.81,0.0,3537689.26,0
156,CASH_OUT,17728.31,0.0,51126.97,0
484,CASH_OUT,26654.46,26654.46,1575093.13,1
17,DEBIT,10315.59,438037.52,395693.75,0
323,CASH_OUT,19752.81,0.0,5808854.06,0
375,DEBIT,13378.99,40677.0,634853.16,0
392,TRANSFER,193706.98,193706.98,0.0,1
396,DEBIT,2700.65,0.0,131786.51,0
256,TRANSFER,52986.56,0.0,263663.13,0
328,TRANSFER,6391.6,6391.6,0.0,1
135,CASH_IN,237982.77,40002.0,8455005.48,0
703,TRANSFER,13024.95,13024.95,0.0,1
658,CASH_OUT,24522.52,24522.52,155677.01,1
370,DEBIT,83.14,0.0,21250.1,0
153,CASH_OUT,88962.85,0.0,543327.79,0
404,TRANSFER,270253.04,52480.0,0.0,0
17,DEBIT,5480.79,300715.0,737077.06,0
